OBJECTID;N_DEPTO;Y;X;id_unico
17423;Cochabamba;-17,537768201;-65,990261374;51387463,5
17424;Cochabamba;-17,553429306;-65,956956077;51284763,1
17425;Cochabamba;-17,557792739;-65,967416442;51247338,9
17426;Cochabamba;-17,554960934;-65,96850776;51268061,3
17427;Cochabamba;-17,555909225;-65,963228297;51263343,9
17428;Cochabamba;-17,534010764;-65,965022032;51426710,7
17429;Cochabamba;-17,536287977;-66,075870268;51363117,1
17430;Cochabamba;-17,539673383;-66,070637033;51339613,7
17431;Cochabamba;-17,60847832;-65,907440142;50897911,7
17432;Cochabamba;-17,61488557;-65,917068659;50845473,2
17433;Cochabamba;-17,617447913;-65,900258507;50834962,5
17434;Cochabamba;-17,649511287;-65,90112235;50596944,4
17435;Cochabamba;-17,637297747;-65,90179098;50687019,1
17436;Cochabamba;-17,617414645;-65,926977811;50821713,7
17438;Cochabamba;-17,62778679;-65,903812543;50756460,1
17439;Cochabamba;-17,644765309;-65,898719489;50633330,5
17440;Cochabamba;-17,609925833;-65,91455161;50883587,8
17441;Cochabamba;-17,609657954;-65,916762678;50884472,3
17442;Cochabamba;-17,606735671;-65,919836683;50904664,5
17443;Cochabamba;-17,605694469;-65,889431888;50927688,7
17444;Cochabamba;-17,624294318;-65,896724958;50786001,1
17445;Cochabamba;-17,653801483;-65,950966337;50539339
17446;Cochabamba;-17,62222594;-65,945228953;50776858
17447;Cochabamba;-17,647440997;-65,916469407;50604247,3
17448;Cochabamba;-17,611700648;-65,940978939;50857277,8
17449;Cochabamba;-17,657562788;-65,953652193;50510053,3
17450;Cochabamba;-17,631266255;-65,896294869;50734556
17451;Cochabamba;-17,676078562;-65,906130029;50397874,7
17453;Cochabamba;-17,64428481;-65,920744599;50625424
17454;Cochabamba;-17,631014462;-65,94868414;50709777,4
17455;Cochabamba;-17,670473977;-65,945823879;50418338,3
17456;Cochabamba;-17,665084649;-65,944701226;50458861
17457;Cochabamba;-17,629933111;-65,937175167;50723572
17458;Cochabamba;-17,647480252;-65,9366283;50593565,1
17459;Cochabamba;-17,630758549;-65,929879362;50721116,7
17460;Cochabamba;-17,636500592;-65,94236478;50672167,9
17461;Cochabamba;-17,69302711;-65,919810706;50265341,8
17462;Cochabamba;-17,679544914;-65,920478583;50364569,4
17463;Cochabamba;-17,704101182;-65,919297897;50183910,3
17464;Cochabamba;-17,626099529;-65,928404154;50756464,5
17465;Cochabamba;-17,629113946;-65,912735101;50742041,1
17466;Cochabamba;-17,62449982;-65,918748817;50773222,3
17467;Cochabamba;-17,628676481;-65,919107984;50742036,4
17468;Cochabamba;-17,63514308;-65,917816935;50694716,6
17470;Cochabamba;-17,631072624;-65,924544781;50721487,7
17471;Cochabamba;-17,604025399;-65,896671026;50936410
17472;Cochabamba;-17,572110772;-65,937754649;51153975,8
17473;Cochabamba;-17,570304132;-65,942650786;51165164
17474;Cochabamba;-17,591911651;-65,937857565;51006205
17475;Cochabamba;-17,550434311;-65,94861624;51310984,7
17476;Cochabamba;-17,580138038;-65,944526894;51090844,6
17477;Cochabamba;-17,559561836;-65,949768583;51242155,9
17478;Cochabamba;-17,570296073;-65,949726863;51161914,5
17479;Cochabamba;-17,580432233;-65,923050751;51098913,5
17480;Cochabamba;-17,564051982;-65,958167969;51204698,9
17481;Cochabamba;-17,581781007;-65,928791662;51086094,6
17482;Cochabamba;-17,569324672;-65,931586961;51177690,8
17483;Cochabamba;-17,577784966;-65,925534079;51117454,6
17484;Cochabamba;-17,55885585;-65,944682031;51249783,9
17485;Cochabamba;-17,593315787;-65,92596025;51001513,6
17486;Cochabamba;-17,599995925;-65,943057874;50943438,3
17487;Cochabamba;-17,602881909;-65,937324816;50924726,8
17488;Cochabamba;-17,591853978;-65,942001155;51004640
17489;Cochabamba;-17,616726906;-65,961254869;50809940,2
17490;Cochabamba;-17,605959909;-65,951566394;50894872,6
17491;Cochabamba;-17,607136219;-65,944729907;50889429,2
17493;Cochabamba;-17,586446616;-65,952266962;51040085,1
17494;Cochabamba;-17,597923543;-65,954717982;50953274,7
17495;Cochabamba;-17,594799694;-65,906515881;51000037,6
17496;Cochabamba;-17,592350701;-65,903197573;51019895,7
17497;Cochabamba;-17,591450123;-65,89041369;51032963,9
17498;Cochabamba;-17,599655553;-65,926081801;50954252,4
17499;Cochabamba;-17,581762301;-65,900998345;51099747,3
17500;Cochabamba;-17,58179598;-65,90948823;51095336,1
17501;Cochabamba;-17,574002497;-65,918313243;51149125,1
17502;Cochabamba;-17,573255199;-65,910925878;51158256,7
17503;Cochabamba;-17,561763398;-65,969646302;51216587,9
17504;Cochabamba;-17,561935536;-65,972043001;51214212
17505;Cochabamba;-17,576950201;-65,96968861;51102899,8
17506;Cochabamba;-17,567254595;-65,961820619;51179057,8
17507;Cochabamba;-17,565922586;-65,963564767;51188224,1
17508;Cochabamba;-17,585239674;-65,962418468;51044314,1
17509;Cochabamba;-17,562085036;-65,984486686;51207486,7
17510;Cochabamba;-17,81171595;-65,777877155;49482848
17511;Cochabamba;-17,825307302;-65,783960842;49380541,9
17512;Cochabamba;-17,793118161;-65,75619925;49631612,3
17513;Cochabamba;-17,83723047;-65,771833537;49302477,7
17514;Cochabamba;-17,808834445;-65,76574688;49511656,3
17515;Cochabamba;-17,776124052;-65,769244332;49746298,3
17518;Cochabamba;-17,769906461;-65,741597595;49809172,9
17519;Cochabamba;-17,775994703;-65,84828755;49697767,5
17520;Cochabamba;-17,766866899;-65,849917528;49763380,8
17521;Cochabamba;-17,76781675;-65,860435004;49750089,7
17522;Cochabamba;-17,756545274;-65,834333092;49848172
17523;Cochabamba;-17,79665396;-65,839868692;49552466,6
17524;Cochabamba;-17,834731373;-65,730783747;49348269,7
17525;Cochabamba;-17,837071845;-65,749573491;49318623,9
17528;Cochabamba;-17,819505315;-65,744957041;49448394,3
17529;Cochabamba;-17,818551707;-65,759534166;49445540,3
17530;Cochabamba;-17,829780091;-65,758376138;49365261,5
17531;Cochabamba;-17,799126687;-65,799549472;49560016,1
17532;Cochabamba;-17,802433561;-65,801379913;49534854,1
17533;Cochabamba;-17,766355526;-65,819084536;49785966,8
17534;Cochabamba;-17,830672595;-65,828586163;49312564,3
17536;Cochabamba;-17,812067065;-65,831652183;49445599,1
17537;Cochabamba;-17,788942861;-65,824681113;49618066,5
17538;Cochabamba;-17,829874211;-65,812826453;49328572,9
17540;Cochabamba;-17,788712608;-65,788195077;49642841,2
17541;Cochabamba;-17,787825458;-65,80816812;49636580,9
17542;Cochabamba;-17,792586985;-65,820054549;49594475,7
17543;Cochabamba;-17,781237561;-65,800282498;49689431,7
17544;Cochabamba;-17,871841903;-65,808510663;49028113,8
17545;Cochabamba;-17,749590783;-65,851723997;49888516,1
17546;Cochabamba;-17,730212031;-65,784077296;50070879,4
17547;Cochabamba;-17,742036176;-65,826073155;49959100
17548;Cochabamba;-17,698347112;-65,821585266;50281399,5
17550;Cochabamba;-17,714867233;-65,835818712;50152048,2
17551;Cochabamba;-17,727419592;-65,851494695;50050920,2
17552;Cochabamba;-17,562776961;-66,009242117;51191327,3
17553;Cochabamba;-17,579941394;-66,015545247;51059712,7
17554;Cochabamba;-17,598998276;-66,011753478;50918584
17555;Cochabamba;-17,560794453;-66,0259639;51198964,4
17556;Cochabamba;-17,567010521;-66,023236656;51153418,7
17557;Cochabamba;-17,585220368;-66,027326006;51014876,4
17558;Cochabamba;-17,591164459;-66,00481705;50980410,6
17559;Cochabamba;-17,574913886;-66,04630627;51084038,7
17560;Cochabamba;-17,567492613;-66,02917605;51147220,8
17561;Cochabamba;-17,595647242;-65,98198704;50957385,9
17562;Cochabamba;-17,573259774;-65,990521127;51121018,4
17563;Cochabamba;-17,575438089;-65,983274575;51107986,7
17566;Cochabamba;-17,536613718;-66,116249289;51344984,8
17567;Cochabamba;-17,542220196;-66,113088026;51303696,4
17568;Cochabamba;-17,515044925;-66,086811413;51519683,5
17570;Cochabamba;-17,567601524;-66,072496297;51128057,1
17571;Cochabamba;-17,503956746;-66,087733509;51603421,8
17572;Cochabamba;-17,613560123;-66,11690846;50763118,8
17573;Cochabamba;-17,547246032;-66,087875206;51275502,9
17574;Cochabamba;-17,555623647;-66,113329155;51202099,4
17575;Cochabamba;-17,555818585;-66,094877205;51207910,1
17576;Cochabamba;-17,585116871;-66,053868307;51004055,4
17577;Cochabamba;-17,563463852;-66,088860098;51152569,7
17578;Cochabamba;-17,54578635;-66,104704987;51279927,9
17579;Cochabamba;-17,56055994;-66,109420845;51166285,8
17580;Cochabamba;-17,575409225;-66,061364778;51073892,9
17581;Cochabamba;-17,525475069;-66,105371698;51433566,5
17582;Cochabamba;-17,491411789;-66,093379254;51696581
17583;Cochabamba;-17,529293304;-66,112399823;51401954,8
17584;Cochabamba;-17,505447392;-66,070313217;51598710,5
17585;Cochabamba;-17,779313933;-65,932334739;49623386,4
17586;Cochabamba;-17,769924284;-65,935486878;49690467,2
17587;Cochabamba;-17,832067533;-65,899310758;49257637,8
17588;Cochabamba;-17,865882603;-65,938596421;48986927,2
17589;Cochabamba;-17,721141364;-65,928358448;50053306,8
17590;Cochabamba;-17,729754245;-65,928066173;49990025
17591;Cochabamba;-17,758334712;-65,941436836;49772220,4
17595;Cochabamba;-17,754460851;-65,900324132;49824250,1
17596;Cochabamba;-17,724084463;-65,881996007;50057730,4
17597;Cochabamba;-17,776965214;-65,894472958;49662840,7
17598;Cochabamba;-17,761698696;-65,890193501;49777124,9
17600;Cochabamba;-17,821367383;-66,017416622;49265633,2
17606;Cochabamba;-17,721150049;-65,91854819;50058683,4
17607;Cochabamba;-17,736049594;-65,876521464;49973081,6
17608;Cochabamba;-17,746438354;-65,926334657;49868240,9
17610;Cochabamba;-17,855906041;-65,937296552;49060417,6
17612;Cochabamba;-17,761259193;-65,902621402;49773067,3
17613;Cochabamba;-17,802960364;-65,959874479;49433942,4
17616;Cochabamba;-17,808198382;-65,905911819;49427676,4
17617;Cochabamba;-17,82222219;-65,913534127;49320667,2
17618;Cochabamba;-17,793404193;-65,97707881;49494171,3
17619;Cochabamba;-17,856110535;-65,876224523;49097395,7
17620;Cochabamba;-17,806686331;-65,921066443;49429593
17621;Cochabamba;-17,77725899;-65,914469704;49648881,3
17622;Cochabamba;-17,785528602;-65,910171771;49590859,1
17623;Cochabamba;-17,850064065;-65,833545011;49168862,9
17624;Cochabamba;-17,826077715;-65,854186669;49329521,4
17625;Cochabamba;-17,72880417;-65,906677956;50009016,8
17626;Cochabamba;-17,751465309;-65,916168499;49837095,3
17627;Cochabamba;-17,812599364;-65,897931221;49400408,7
17628;Cochabamba;-17,867893556;-65,871957021;49014694,7
17629;Cochabamba;-17,731305623;-65,87483269;50008853
17639;Cochabamba;-17,761704851;-66,00409667;49712589,8
17641;Cochabamba;-17,89807425;-65,850475069;48810601,8
17642;Cochabamba;-17,832794509;-65,88656717;49260284,8
17643;Cochabamba;-17,711923954;-65,942265089;50113673,8
17644;Cochabamba;-17,702505593;-65,946792463;50180796,7
17645;Cochabamba;-17,720656974;-65,934909743;50053265,6
17649;Cochabamba;-17,791517467;-66,007028781;49491139,6
17657;Cochabamba;-17,772429503;-65,981961644;49645712,1
17658;Cochabamba;-17,746112894;-65,877763559;49898591,5
17659;Cochabamba;-17,705762879;-65,901710165;50181359,4
17660;Cochabamba;-17,697468267;-65,894130853;50246656,3
17663;Cochabamba;-17,870899345;-65,90356944;48972539,6
17664;Cochabamba;-17,833960188;-65,925066303;49227972,1
17665;Cochabamba;-17,84060393;-65,925577254;49179199
17666;Cochabamba;-17,844296165;-65,930718613;49149113,1
17667;Cochabamba;-17,82976709;-65,923378006;49259600,3
17668;Cochabamba;-17,784685322;-65,873579696;49618955,8
17670;Cochabamba;-17,773180839;-65,87536829;49701918,9
17671;Cochabamba;-17,831783261;-65,981669675;49209903,2
17675;Cochabamba;-17,831224912;-65,962267;49225489,2
17677;Cochabamba;-17,849853789;-65,899951685;49127778,1
17682;Cochabamba;-17,833406387;-65,99147908;49192244,7
17683;Cochabamba;-17,861327885;-65,838239975;49084266,7
17684;Cochabamba;-17,783611524;-65,975247605;49567199,8
17685;Cochabamba;-17,891878042;-65,829428159;48869491
17686;Cochabamba;-17,826879201;-65,871476573;49312780,7
17687;Cochabamba;-17,765223101;-65,947787224;49717976,4
17689;Cochabamba;-17,774008653;-65,962647623;49644954
17691;Cochabamba;-17,804522461;-65,885358507;49467017,5
17693;Cochabamba;-17,711713294;-65,887216501;50145676,3
17695;Cochabamba;-17,742060593;-65,995987002;49862078
17696;Cochabamba;-17,853056066;-65,819920095;49156170
17697;Cochabamba;-17,784125223;-65,952791698;49576250,4
17698;Cochabamba;-17,786491493;-65,947923514;49561692
17699;Cochabamba;-17,898731453;-65,980779923;48721397,1
17700;Cochabamba;-17,936863123;-65,888418998;48505156,6
17701;Cochabamba;-17,90177628;-65,9290225;48732096,7
17702;Cochabamba;-17,927351421;-65,909287088;48559820,5
17703;Cochabamba;-17,927639634;-65,958145213;48525674,8
17704;Cochabamba;-17,897864465;-65,947497986;48748667,9
17705;Cochabamba;-17,865848664;-65,981298388;48960920,1
17706;Cochabamba;-17,950656206;-65,918879305;48385064,8
17708;Cochabamba;-17,933831711;-65,936522003;48494925
17710;Cochabamba;-17,861078486;-65,996874794;48986405,6
17712;Cochabamba;-17,881996882;-65,964216706;48853609,6
17713;Cochabamba;-17,926474092;-65,874037838;48589820,2
17714;Cochabamba;-17,89222137;-65,885487988;48829657,2
17715;Cochabamba;-17,969502728;-65,853825482;48294340,6
17716;Cochabamba;-17,969488273;-65,813699068;48323081,9
17718;Cochabamba;-17,970430381;-65,818844822;48312636,2
17719;Cochabamba;-17,966174896;-65,863224722;48311606,2
17720;Cochabamba;-17,666675605;-66,014887482;50411676,3
17721;Cochabamba;-17,702278449;-66,027523602;50140509,7
17722;Cochabamba;-17,6990886;-66,043502983;50156249
17723;Cochabamba;-17,606707486;-66,046173908;50845277,7
17724;Cochabamba;-17,655415695;-66,047423497;50480034,7
17725;Cochabamba;-17,662922816;-66,026398088;50434037,7
17726;Cochabamba;-17,602882404;-65,983003479;50902842,3
17727;Cochabamba;-17,646294763;-66,026317005;50558145,5
17728;Cochabamba;-17,652084297;-66,030036556;50513152,8
17729;Cochabamba;-17,645262654;-66,036014184;50561271
17730;Cochabamba;-17,638322417;-66,080061431;50592982
17731;Cochabamba;-17,641524523;-66,047430527;50583886,1
17732;Cochabamba;-17,612656543;-66,025033133;50810248,1
17733;Cochabamba;-17,654300543;-66,017172297;50502788
17734;Cochabamba;-17,613335208;-66,041979068;50797461,7
17735;Cochabamba;-17,629152291;-65,997523383;50699817,7
17736;Cochabamba;-17,7590863;-66,097141261;49683153,6
17737;Cochabamba;-17,735002744;-66,105847874;49858072,7
17738;Cochabamba;-17,753538661;-66,074740589;49735757,4
17739;Cochabamba;-17,782153945;-66,112848533;49503782,3
17741;Cochabamba;-17,762965355;-66,070525674;49667976,9
17742;Cochabamba;-17,726800632;-66,074875885;49934435,6
17744;Cochabamba;-17,774243684;-66,046254445;49597212,6
17746;Cochabamba;-17,741998622;-66,035029748;49841872,6
17747;Cochabamba;-17,640190212;-65,983017831;50624542,6
17749;Cochabamba;-17,660610396;-65,958062366;50485185,5
17750;Cochabamba;-17,654873373;-65,988342219;50512612,8
17751;Cochabamba;-17,680091843;-66,005572819;50316458,8
17752;Cochabamba;-17,676995513;-65,965849327;50359633,1
17753;Cochabamba;-17,658370284;-65,970287258;50495625,1
17754;Cochabamba;-17,615260932;-65,968371354;50817422,4
17757;Cochabamba;-17,637598792;-66,098341703;50590283
17759;Cochabamba;-17,647422942;-66,131945434;50501783,7
17760;Cochabamba;-17,679360515;-66,13316333;50261332,2
17762;Cochabamba;-17,646324746;-66,101953064;50523169,4
17763;Cochabamba;-17,634656201;-66,111933557;50606453,7
17766;Cochabamba;-17,684556636;-66,103565137;50235894,2
17767;Cochabamba;-17,645431686;-66,139381772;50513570
17768;Cochabamba;-17,706179279;-66,148408826;50053349,9
17769;Cochabamba;-17,706685104;-66,135700584;50055396,2
17771;Cochabamba;-17,655467588;-66,146806184;50434858,3
17772;Cochabamba;-15,938809536;-64,757251751;63986844,4
17774;Cochabamba;-16,914597403;-65,400992782;56323742,3
17778;Cochabamba;-16,814887861;-66,225295649;56976761,6
17779;Cochabamba;-17,002565256;-66,320996756;55471279,3
17780;Cochabamba;-17,031538821;-66,273561017;55240370,7
17781;Cochabamba;-16,763314198;-65,152172127;57559167
17782;Cochabamba;-16,757359394;-65,178590261;57594351,1
17783;Cochabamba;-16,775569333;-65,70398073;57315436
17785;Cochabamba;-16,299627203;-64,959187844;61153657,5
17788;Cochabamba;-16,260515042;-65,206592394;61414307,7
17789;Cochabamba;-17,044788828;-66,184999573;55140272,8
17790;Cochabamba;-16,125006757;-64,835839519;62528027,8
17791;Cochabamba;-16,830701332;-65,52123549;56927050,8
17792;Cochabamba;-16,737767014;-65,642924471;57620496,4
17794;Cochabamba;-16,057506086;-64,776997183;63061794,4
17796;Cochabamba;-17,012720337;-65,457101828;55560474,8
17797;Cochabamba;-16,74829065;-65,307473755;57619719,9
17798;Cochabamba;-16,814240749;-65,573730255;57040779,9
17799;Cochabamba;-16,66874827;-65,620732737;58163255,2
17801;Cochabamba;-16,497939363;-65,236662057;59561010,2
17803;Cochabamba;-16,757967647;-65,411821263;57515205
17804;Cochabamba;-16,717128764;-65,292264171;57862254,3
17805;Cochabamba;-16,940715076;-65,386706393;56131185,5
17806;Cochabamba;-16,629268108;-65,434867086;58502705,2
17807;Cochabamba;-16,619470652;-65,342787383;58598496,3
17808;Cochabamba;-16,750068356;-65,557437509;57540935
17809;Cochabamba;-16,720378269;-65,551021765;57772566,8
17810;Cochabamba;-16,786641978;-65,330627052;57320032,4
17813;Cochabamba;-16,682682401;-65,535176951;58068515,8
17814;Cochabamba;-16,797941081;-65,426715638;57204546,6
17815;Cochabamba;-16,734854286;-65,421915322;57690110,5
17816;Cochabamba;-16,744117458;-65,419520512;57619510,1
17817;Cochabamba;-16,812228927;-65,411777283;57099599,1
17818;Cochabamba;-16,794114112;-65,305692035;57271304,2
17822;Cochabamba;-16,649289744;-65,436141356;58347257,1
17823;Cochabamba;-16,639310058;-65,413242746;58429388,7
17827;Cochabamba;-16,915441891;-65,610533935;56251739,6
17832;Cochabamba;-16,857193103;-65,35312786;56776000,2
17835;Cochabamba;-16,87991101;-65,415914624;56582091
17836;Cochabamba;-16,793811433;-65,350129489;57259190,9
17837;Cochabamba;-16,820318403;-65,351029667;57056982,7
17838;Cochabamba;-16,699260479;-65,426131125;57963240,4
17839;Cochabamba;-16,759518708;-65,531614758;57473380,6
17840;Cochabamba;-16,812776571;-65,416006311;57094145,9
17841;Cochabamba;-16,843505066;-65,365942418;56875651,8
17843;Cochabamba;-16,765904326;-65,334423962;57476979,9
17845;Cochabamba;-16,911359418;-65,593010899;56287887,4
17846;Cochabamba;-16,734138804;-65,426195001;57694515,2
17847;Cochabamba;-16,782807804;-65,43331058;57318692,5
17848;Cochabamba;-16,915358098;-65,358871392;56333268,5
17851;Cochabamba;-16,789637137;-65,269148468;57317706,2
17854;Cochabamba;-16,836089354;-65,348798729;56937777,5
17855;Cochabamba;-16,88123863;-65,345549611;56596346
17856;Cochabamba;-16,656922748;-65,560378782;58264822,3
17857;Cochabamba;-16,996339682;-65,501428413;55668173,5
17858;Cochabamba;-16,844386978;-65,486450548;56831578,6
17859;Cochabamba;-16,71252304;-65,575543606;57828959
17860;Cochabamba;-16,852660914;-65,59596291;56738891,2
17862;Cochabamba;-16,788138741;-65,523272501;57254298,5
17863;Cochabamba;-16,679786878;-65,577302804;58083675,7
17864;Cochabamba;-16,828098567;-65,50033347;56952662,5
17865;Cochabamba;-16,909042524;-65,31840989;56396249,3
17866;Cochabamba;-17,008586488;-65,502694698;55574858,4
17867;Cochabamba;-16,729605311;-65,582082947;57694880,4
17868;Cochabamba;-16,901284943;-65,301333946;56461346,2
17869;Cochabamba;-17,02389484;-65,475082212;55469213,1
17870;Cochabamba;-16,766286674;-65,248943124;57501862,3
17871;Cochabamba;-16,986843716;-65,434271408;55764652,4
17872;Cochabamba;-17,026455917;-65,501848249;55439822,6
17873;Cochabamba;-17,026162974;-65,495325451;55444459,1
