c_manz,lat,long,id_unico
0082590100,-17.8396024532,-63.1123454585,520693217-A
0082590110,-17.8398201942,-63.1116645937,520688954-A
0082590140,-17.8400967954,-63.1151506590,520625287-A
0082590130,-17.8407177218,-63.1132312803,520612829-A
0055060330,-17.7213091318,-63.1711498531,527238154-A
0020130160,-17.7759915616,-63.1563505684,524034433-A
0062110210,-17.7796973367,-63.1322301240,524121881-A
0082590120,-17.8413016230,-63.1113796232,520601754-A
0083150420,-17.8356329630,-63.1114958338,520948536-A
0062110160,-17.7793404327,-63.1350782139,524106480-A
0055060350,-17.7174515880,-63.1698711975,527494921-A
0024620350,-17.7745536391,-63.1615557746,524055323-A
0024620310,-17.7733778710,-63.1591493322,524159679-A
0082550890,-17.8367479224,-63.0956365970,521092426-A
0034420020,-17.8024768961,-63.1504798576,522473458-A
0062180050,-17.7471575650,-63.1216433925,526275172-A
0063440510,-17.7555039164,-63.1218262464,525755680-A
0082590230,-17.8425921814,-63.1112894102,520523683-A
0083150430,-17.8353514567,-63.1121992848,520956430-A
0083150250,-17.8353930730,-63.1056520788,521041477-A
0083268380,-17.8605870297,-63.1050639473,519503009-A
0083187430,-17.8488647076,-63.0761746366,520610764-A
0084640110,-17.8284916607,-63.1056371900,521465882-A
0082590190,-17.8419182535,-63.1139551298,520529373-A
0082590260,-17.8430047338,-63.1136104702,520467241-A
0062080250,-17.7546238260,-63.1408572600,525561261-A
0064090090,-17.7459143809,-63.1214690003,526354505-A
0062080220,-17.7561550082,-63.1442376675,525422167-A
0062180010,-17.7499091730,-63.1249410086,526061526-A
0030800350,-17.8153310386,-63.1494219469,521693897-A
0062190470,-17.7478485696,-63.1389920401,526005777-A
0024620320,-17.7735959351,-63.1597797853,524137914-A
0020130120,-17.7743791346,-63.1577135365,524116451-A
0055060390,-17.7154558032,-63.1679300073,527644275-A
0055060400,-17.7160947159,-63.1678536998,527605455-A
0020130190,-17.7758600366,-63.1577913868,524023698-A
0071350220,-17.7982963573,-63.1371274273,522908007-A
0020130180,-17.7756546975,-63.1571221158,524045186-A
0024620210,-17.7720051049,-63.1574793864,524266597-A
0050950010,-17.7330786570,-63.1748904290,526457140-A
0082590250,-17.8432312657,-63.1129774549,520461807-A
0082590240,-17.8436856252,-63.1117227638,520450711-A
0083268390,-17.8603044518,-63.1044687321,519528350-A
0071290050,-17.7939731039,-63.1050783809,523598897-A
0055060410,-17.7166576506,-63.1678859252,527569971-A
0064090110,-17.7450212451,-63.1225167189,526396179-A
0062110260,-17.7815329673,-63.1314845658,524018199-A
0050950060,-17.7357174667,-63.1721277758,526328711-A
0024620300,-17.7730754921,-63.1585394363,524186399-A
0063450240,-17.7365920302,-63.1191430830,526962904-A
0050950050,-17.7347696159,-63.1722914871,526385555-A
0082578090,-17.8433512315,-63.1003772974,520623405-A
0082590220,-17.8424582560,-63.1119417440,520523169-A
0082590210,-17.8423014810,-63.1125878732,520524143-A
0082590200,-17.8421285235,-63.1132177846,520526331-A
0071340020,-17.7908674161,-63.1419900928,523302791-A
0055060420,-17.7172382824,-63.1679735805,527532672-A
0020130200,-17.7759613814,-63.1584806066,524008390-A
0062180130,-17.7484101273,-63.1164923634,526264928-A
0063440450,-17.7522136106,-63.1215694214,525962849-A
0071340230,-17.7925896512,-63.1417620114,523199361-A
0024630260,-17.7675672900,-63.1626560767,524473947-A
0084989290,-17.8947347900,-63.0907455435,517607195-A
0024620220,-17.7717188207,-63.1568418466,524292682-A
0050950110,-17.7348268190,-63.1750280550,526346583-A
0055060450,-17.7159132308,-63.1654333091,527647962-A
0062130060,-17.7758764660,-63.1242841429,524462715-A
0024620230,-17.7713829360,-63.1556210024,524329476-A
0055060340,-17.7193096595,-63.1674322971,527410638-A
0024620250,-17.7743129489,-63.1547468017,524159418-A
0024630280,-17.7694874115,-63.1611483278,524374621-A
0020130110,-17.7747967468,-63.1590968384,524072461-A
0020140180,-17.7706660625,-63.1587227333,524333299-A
0050950240,-17.7345681991,-63.1775026891,526330664-A
0063400640,-17.7709179856,-63.1323465015,524663441-A
0055060480,-17.7171374121,-63.1650597861,527576530-A
0020130040,-17.7769823098,-63.1634471899,523880085-A
0064800010,-17.7777492060,-63.1402326345,524137147-A
0082590261,-17.8427179090,-63.1143962381,520474336-A
0074950120,-17.7945145927,-63.1295220675,523242013-A
0062058070,-17.7125504070,-63.1216636233,528423008-A
0055060490,-17.7163239277,-63.1642119147,527638131-A
0020130020,-17.7753267319,-63.1652614057,523958911-A
0083178690,-17.8448520527,-63.0762457281,520855745-A
0055060460,-17.7167809319,-63.1658219435,527588903-A
0055060500,-17.7174825544,-63.1643185250,527564596-A
0024630310,-17.7680527213,-63.1631474064,524437429-A
0055060530,-17.7166993747,-63.1629844695,527630580-A
0050950280,-17.7367365159,-63.1783609098,526184641-A
0055068010,-17.7204914898,-63.1707921190,527293692-A
0020130080,-17.7753389354,-63.1612578220,524010570-A
0063400680,-17.7706308329,-63.1279107098,524739472-A
0063400360,-17.7581813164,-63.1460447590,525272927-A
0063970282,-17.7420583080,-63.1122777893,526713636-A
0063400400,-17.7612635059,-63.1479880362,525056458-A
00832811110,-17.9083249221,-63.0590658774,517210732-A
0063430351,-17.7565370814,-63.1301940489,525582114-A
0064800170,-17.7784648356,-63.1327316149,524191500-A
0074030220,-17.8125324082,-63.1194489524,522264125-A
0063400310,-17.7613434559,-63.1381306222,525180453-A
0063400570,-17.7773680613,-63.1455649572,524090694-A
0063400600,-17.7757043602,-63.1397883031,524269514-A
0024630330,-17.7698663162,-63.1633878553,524321851-A
0063430320,-17.7560471460,-63.1287733340,525631062-A
0024630340,-17.7702313637,-63.1639258836,524292188-A
0064800060,-17.7773869575,-63.1366070480,524207208-A
0071270472,-17.7827437299,-63.1096527030,524231319-A
0020160380,-17.7698403702,-63.1685076738,524256547-A
0064800090,-17.7780429471,-63.1363176231,524170433-A
0053810190,-17.7293038879,-63.1705206013,526748553-A
0053810220,-17.7307797642,-63.1685076814,526682746-A
0064800110,-17.7769086172,-63.1332716541,524280649-A
0054160290,-17.7422716109,-63.1575276739,526110652-A
0084989540,-17.8964843941,-63.0863204551,517560570-A
0062130020,-17.7718874611,-63.1245228517,524706262-A
0054160320,-17.7417264580,-63.1606497733,526103964-A
0054160340,-17.7430073464,-63.1590842841,526044720-A
0054160360,-17.7443153325,-63.1570616912,525989763-A
0054160370,-17.7447467519,-63.1562999932,525972873-A
0064800120,-17.7777658499,-63.1329398218,524231991-A
0064800130,-17.7783554008,-63.1345603259,524174215-A
0064800140,-17.7788836677,-63.1359769021,524122910-A
0071270477,-17.7861535867,-63.1098660785,524017984-A
0063440530,-17.7546846568,-63.1207260156,525820831-A
0062220600,-17.7414744219,-63.1113381579,526762105-A
0062220590,-17.7426829416,-63.1151102768,526637900-A
0062220486,-17.7410800252,-63.1125427495,526770804-A
0062220490,-17.7418694570,-63.1137980720,526705469-A
0062220484,-17.7402084282,-63.1131921604,526816344-A
0062220483,-17.7396317250,-63.1135107306,526847932-A
0062190440,-17.7443947037,-63.1368250630,526248301-A
0062190430,-17.7435067501,-63.1362670713,526310667-A
0010300130,-17.7766279616,-63.1965258771,523469801-A
0062200040,-17.7326974797,-63.1231476455,527152345-A
0062130080,-17.7743522779,-63.1244629852,524554610-A
0074080471,-17.7764766900,-63.1101004551,524612485-A
0012640220,-17.7668304974,-63.1951162828,524096455-A
0062130090,-17.7740325462,-63.1235276369,524586688-A
0062130100,-17.7752884763,-63.1230895541,524514793-A
0062130110,-17.7750106549,-63.1224848092,524539930-A
0062130140,-17.7743369444,-63.1204849159,524607908-A
0062200130,-17.7345971265,-63.1222176370,527046580-A
0062200140,-17.7349426419,-63.1216332629,527032758-A
0062130120,-17.7727922828,-63.1227673223,524673388-A
0062200010,-17.7320310695,-63.1243257500,527178366-A
0062130122,-17.7748585232,-63.1215655862,524561436-A
0062200090,-17.7329699832,-63.1219851494,527150575-A
0062200100,-17.7313778574,-63.1209946435,527262279-A
0040650540,-17.8165198115,-63.1802091409,521213433-A
0062200110,-17.7318971834,-63.1205231315,527236191-A
0062130150,-17.7753858704,-63.1173311634,524584592-A
0062200200,-17.7356219741,-63.1204444024,527006109-A
0062130180,-17.7758072058,-63.1201273732,524521721-A
0062208030,-17.7216851678,-63.1135095539,527961352-A
00832810921,-17.9070389742,-63.0619003125,517250250-A
0064850270,-17.7815375043,-63.1390049672,523918942-A
0064850020,-17.7796052469,-63.1452713857,523956100-A
0062209040,-17.7202717217,-63.1119394479,528069528-A
0062200070,-17.7338808175,-63.1238825585,527069337-A
0062234030,-17.7409719589,-63.1070806612,526848909-A
0064850090,-17.7795178130,-63.1412870543,524013867-A
0062090380,-17.7869615751,-63.1443340109,523513384-A
0064850010,-17.7802533961,-63.1464568266,523900420-A
0064850030,-17.7792276937,-63.1442435803,523992966-A
0083178680,-17.8442009627,-63.0763690792,520893999-A
0073358390,-17.8034098763,-63.0932541615,523174359-A
00832810930,-17.9067447045,-63.0602636013,517290581-A
0064850100,-17.7800502794,-63.1430824419,523957327-A
0062230050,-17.7419827452,-63.1080918651,526773053-A
0083287730,-17.8707068173,-63.0884752528,519107040-A
0084989530,-17.8967121048,-63.0869652652,517537889-A
0064850050,-17.7787788373,-63.1431180821,524035527-A
0062210280,-17.7448685631,-63.1152970913,526500004-A
0062090140,-17.7812793583,-63.1470257945,523829461-A
0063400634,-17.7688402166,-63.1329014896,524784749-A
0040650620,-17.8144386499,-63.1812225093,521328679-A
0062090150,-17.7818599152,-63.1466059275,523799057-A
0062080150,-17.7527739892,-63.1493758926,525564791-A
0083268400,-17.8599486463,-63.1038797572,519558096-A
0073360590,-17.8038229596,-63.1103745108,522921379-A
0062090340,-17.7856792684,-63.1448526891,523585856-A
0084989260,-17.8954514535,-63.0926570722,517537424-A
0062090310,-17.7845642712,-63.1468836527,523628104-A
0062090350,-17.7861331510,-63.1469258178,523530509-A
0062080170,-17.7513321683,-63.1475796656,525677666-A
0062220470,-17.7389385205,-63.1122064146,526907942-A
0062090370,-17.7863370076,-63.1445696539,523548904-A
0030730130,-17.8023328862,-63.1636276960,522308921-A
0062120010,-17.7762460606,-63.1335544101,524317915-A
0083178700,-17.8445592756,-63.0744880059,520897364-A
0082580060,-17.8400408925,-63.1109882213,520684452-A
0082580050,-17.8404909164,-63.1099974685,520670073-A
0082580040,-17.8403826872,-63.1093141124,520685876-A
0082580030,-17.8402574677,-63.1086181183,520702892-A
0062090390,-17.7879386184,-63.1468391877,523419992-A
0062080160,-17.7531138150,-63.1487783960,525551503-A
0063400290,-17.7647172826,-63.1332374276,525035587-A
0062090420,-17.7876632128,-63.1446526450,523465804-A
0062230150,-17.7469446935,-63.1107652871,526430667-A
0073360730,-17.8050122964,-63.1104752127,522846741-A
0062270390,-17.7738580191,-63.1139570668,524723473-A
0073990140,-17.7881134185,-63.1171761786,523800379-A
0073360620,-17.8035943870,-63.1148144337,522876542-A
0073360680,-17.8047633300,-63.1149321140,522802919-A
0073360690,-17.8047966082,-63.1142476937,522809951-A
0073360700,-17.8048704374,-63.1130118126,522821805-A
0062090160,-17.7827327647,-63.1465356154,523745980-A
0071280480,-17.7850954103,-63.1006801336,524204784-A
0062235990,-17.7424046297,-63.1058812701,526775834-A
0082580160,-17.8405636512,-63.1070296834,520705367-A
0062090330,-17.7850414844,-63.1451052108,523621978-A
0050890070,-17.7288121721,-63.1688520416,526800726-A
0083177080,-17.8461828319,-63.0713454590,520840199-A
0063400370,-17.7567302748,-63.1487026397,525328185-A
0063400292,-17.7664569186,-63.1344335060,524912191-A
0063400620,-17.7721925629,-63.1364544021,524530624-A
0084989470,-17.8967936206,-63.0913759300,517472880-A
0063400340,-17.7606319736,-63.1416043795,525179080-A
0084989250,-17.8956985547,-63.0933076738,517513482-A
0063400410,-17.7625343384,-63.1457517994,525006934-A
0063400295,-17.7672673478,-63.1343390658,524863254-A
0063400632,-17.7687411789,-63.1336266685,524781363-A
0063400630,-17.7689561762,-63.1342008385,524760520-A
0050890130,-17.7273555298,-63.1741012308,526823561-A
0062208370,-17.7321463712,-63.1186596725,527245004-A
0082580130,-17.8410770208,-63.1083087599,520656693-A
0082580110,-17.8421512671,-63.1091124223,520579939-A
0082580070,-17.8427699585,-63.1106480408,520521357-A
0083178710,-17.8444680120,-63.0737650260,520912695-A
0082580080,-17.8439172792,-63.1111060041,520444749-A
0084989500,-17.8975799273,-63.0888506659,517459236-A
0063400420,-17.7637733566,-63.1435868993,524958484-A
0063400430,-17.7652433762,-63.1407159216,524905007-A
0062088010,-17.7567452056,-63.1316277502,525550456-A
0040650350,-17.8198707302,-63.1830514362,520968869-A
0062120070,-17.7735606336,-63.1270995202,524568892-A
0063400300,-17.7664516727,-63.1368651191,524880635-A
0063400330,-17.7635090460,-63.1395229832,525028063-A
0062080070,-17.7487240856,-63.1483747259,525829128-A
0062130340,-17.7763512329,-63.1171813741,524526898-A
0030720012,-17.8144482322,-63.1668959805,521517211-A
0050890120,-17.7267114865,-63.1738587890,526866788-A
0050890140,-17.7278848914,-63.1746379411,526783673-A
0050890170,-17.7292802948,-63.1726900543,526721978-A
0062208310,-17.7308640029,-63.1174517843,527340311-A
0040650010,-17.8137337245,-63.1865249329,521302355-A
0040650340,-17.8190934070,-63.1845708547,520996841-A
0040650440,-17.8178487332,-63.1813578601,521116157-A
0075050330,-17.7981578121,-63.1141047849,523221189-A
0062234040,-17.7395288304,-63.1080991336,526925022-A
0062234020,-17.7400747257,-63.1077484581,526895776-A
0082580090,-17.8440951595,-63.1103923785,520443391-A
0082580100,-17.8432893324,-63.1097980010,520500850-A
0083260539,-17.8591642223,-63.1027692015,519621145-A
0082580120,-17.8422983794,-63.1081091008,520584351-A
0083178720,-17.8443683782,-63.0730424034,520928536-A
0083178730,-17.8436325546,-63.0722068365,520984892-A
0030720011,-17.8134177548,-63.1650396501,521605382-A
0063450280,-17.7391743358,-63.1209991491,526778531-A
0030750260,-17.7992632299,-63.1579171281,522573932-A
0062120030,-17.7763842612,-63.1301498673,524354136-A
0062230030,-17.7424851571,-63.1093878357,526724973-A
0062230020,-17.7428525427,-63.1099570674,526694764-A
0062230010,-17.7432266085,-63.1105418226,526663937-A
0062230110,-17.7449467062,-63.1104031189,526559179-A
0062230080,-17.7438625498,-63.1086822125,526648863-A
0062235980,-17.7429590861,-63.1055085133,526746363-A
0073350760,-17.8062267803,-63.0962976769,522960401-A
0063970287,-17.7437865279,-63.1124516753,526604265-A
0062230200,-17.7453661118,-63.1081421821,526562788-A
0063450310,-17.7386909204,-63.1188566530,526836467-A
0063978020,-17.7464621776,-63.1128645917,526433082-A
0063970310,-17.7474776690,-63.1127082540,526372219-A
0063450330,-17.7398395105,-63.1185101691,526769765-A
0062120090,-17.7734418555,-63.1260392582,524590181-A
0040650530,-17.8164885653,-63.1819333722,521192612-A
0071270480,-17.7853393571,-63.1085408572,524085764-A
0063450360,-17.7411760884,-63.1214544001,526648453-A
0063450380,-17.7420891386,-63.1224658810,526578632-A
0063450390,-17.7427827868,-63.1214286210,526549166-A
0063450400,-17.7419422379,-63.1196836900,526624067-A
0063450410,-17.7433472407,-63.1210598456,526518988-A
0063450260,-17.7373202597,-63.1195340860,526912636-A
0050900050,-17.7265765208,-63.1629451877,527016228-A
0064090220,-17.7464061727,-63.1243440772,526286451-A
0050900470,-17.7296864812,-63.1638415042,526811140-A
0065014080,-17.7440106727,-63.1061908947,526672291-A
0065015970,-17.7435316098,-63.1051395986,526715727-A
0082570120,-17.8445464177,-63.0991416050,520566629-A
0062120140,-17.7762381873,-63.1255175806,524424115-A
0064090050,-17.7439610744,-63.1208175511,526484098-A
0064090070,-17.7441975591,-63.1219365023,526454821-A
0050910270,-17.7375331267,-63.1512568441,526486492-A
0065015960,-17.7443382876,-63.1045987393,526672841-A
0065015950,-17.7447710882,-63.1043407241,526649414-A
0065015940,-17.7451842122,-63.1041257087,526626644-A
0065015930,-17.7456774495,-63.1038390558,526599853-A
0082570140,-17.8435192087,-63.0981248585,520643328-A
0065014090,-17.7455471708,-63.1053302120,526588391-A
0065014100,-17.7452747555,-63.1066512121,526587965-A
0064090060,-17.7429130915,-63.1227915038,526523291-A
0064090120,-17.7444831739,-63.1229027773,526424493-A
0065014120,-17.7462296238,-63.1064351418,526531654-A
0065014130,-17.7467756694,-63.1062586781,526500148-A
0065014070,-17.7444652412,-63.1068683053,526635266-A
0065010210,-17.7460410963,-63.1079560365,526523415-A
0065010220,-17.7468930283,-63.1080809228,526469014-A
0034300230,-17.8003936874,-63.1515428861,522588126-A
0065010230,-17.7475207558,-63.1078399037,526433294-A
0065010240,-17.7482898170,-63.1092034048,526367806-A
0071340011,-17.7915795694,-63.1429574446,523246026-A
0064090390,-17.7498722771,-63.1273938223,526031746-A
0063630230,-17.7549556625,-63.0949255757,526142602-A
0064090130,-17.7439291969,-63.1232966783,526453694-A
0064090240,-17.7476259145,-63.1242621774,526211913-A
0065010260,-17.7504368100,-63.1107836911,526214146-A
0082390120,-17.8297555622,-63.1334243293,521017374-A
0065010270,-17.7501793126,-63.1101570789,526238302-A
0050910170,-17.7358065537,-63.1472992884,526645163-A
0050910180,-17.7375743344,-63.1484623225,526520238-A
0064090210,-17.7455865005,-63.1249556740,526329276-A
0064090230,-17.7472435898,-63.1237116582,526242806-A
0083150310,-17.8346775975,-63.1075483990,521060066-A
0064090140,-17.7433119714,-63.1236596092,526487224-A
0065010130,-17.7479579913,-63.1107465860,526368148-A
0064090280,-17.7483368180,-63.1252997297,526154289-A
0065010320,-17.7487441958,-63.1076755778,526359683-A
0064090380,-17.7492905656,-63.1270328063,526072521-A
0064090510,-17.7509794734,-63.1285604505,525947871-A
0062220140,-17.7372182198,-63.1161702627,526962852-A
0083287760,-17.8712672491,-63.0881466741,519077188-A
0062120300,-17.7809166440,-63.1273411833,524110868-A
